"","TCGA-44-6778","TCGA-49-6742","TCGA-44-2661","TCGA-55-6984","TCGA-91-6829","TCGA-55-6968","TCGA-44-2655","TCGA-55-6979","TCGA-44-5645","TCGA-44-3396","TCGA-44-2668","TCGA-55-6971","TCGA-50-5933","TCGA-50-5932","TCGA-49-6761","TCGA-38-4632","TCGA-55-6980","TCGA-55-6982","TCGA-44-6146","TCGA-49-4512","TCGA-44-6777","TCGA-49-6745","TCGA-38-4626","TCGA-44-6147","TCGA-91-6828","TCGA-91-6849","TCGA-44-2662","TCGA-91-6831","TCGA-91-6836","TCGA-55-6975","TCGA-49-4490","TCGA-50-5939","TCGA-38-4625","TCGA-44-6776","TCGA-55-6978","TCGA-50-6595","TCGA-44-6148","TCGA-91-6847","TCGA-49-6743","TCGA-55-6986","TCGA-55-6972","TCGA-55-6983","TCGA-50-5935","TCGA-44-6145","TCGA-44-2657","TCGA-73-4676","TCGA-44-2665","TCGA-44-3398","TCGA-55-6985","TCGA-49-6744","TCGA-55-6981","TCGA-50-5936","TCGA-55-6970","TCGA-91-6835","TCGA-50-5931","TCGA-50-5930","TCGA-38-4627"
"ENSG00000109674",0.0348596321043,0.064773177033,0.113388665962,0.0571716399927,0.0999421828176,0.0892771911348,0.0678404784482,0.0419464142636,0.0867638176403,0.11893851785,0.126475801629,0.066245512271,0.031126468989,0.105966662144,0.0637413549478,0.14925339741,0.0421592437056,0.148552665056,0.0333980063844,0.0734270855268,0.106234462831,0.14315684522,0.0829797145995,0.073057512039,0.0282546135744,0.124113619917,0.0416054373841,0.0813701821204,0.0457827566345,0.181298911872,0.135815428172,0.0366756577272,0.0291026709035,0.104566980427,0.0817312796165,0.0322875814358,0.0452187689375,0.0565037778331,0.0766820720962,0.0216336181683,0.0734222135576,0.109774421856,0.0430617548417,0.0186661480725,0.406228648784,0.131201323852,0.0819781792619,0.0882094247213,0.16765385244,0.068387278082,0.027980286233,0.0569814416139,0.0933667938227,0.0687961490235,0.029990557917,0.0308100970468,0.135135089626
"ENSG00000109805",0.193890322174,0.423561097417,0.429137139705,0.168761479889,0.682901015493,0.369066665089,0.280108616135,0.294261355633,0.195641741819,0.319275875184,0.782680930061,0.244691271949,0.121656358728,0.332748574238,0.206969643196,0.469441398709,0.185902760059,0.288587812168,0.247680954615,0.239680911278,0.485479189989,0.242100814434,0.340465103434,1.07188033859,0.164231974899,0.332440890902,0.114365130636,0.136998218432,0.151410581761,0.537288880539,0.34844113697,0.192964564749,0.0670812325978,0.18862854811,0.322953272962,0.20708843128,0.174793310822,0.163083612542,0.161381402086,0.192522935819,0.286967312429,0.498722729582,0.271877096536,0.179583441241,1.26830168342,0.525942853455,0.214571811089,0.349442473768,0.410193852004,0.140987341141,0.319666667812,0.182735851234,0.44211434678,0.236383783738,0.132244485489,0.142033649984,0.519140689263
"ENSG00000110492",16.9097789175,18.2521396287,34.8261174731,16.6887818167,12.842342937,14.4656593034,37.2532930063,18.7271893089,20.5469146047,16.3354494878,9.067753918,7.86785262098,8.93350921234,10.1694485659,19.5309955358,11.9893380368,20.1666515275,19.0466860904,15.3757313925,26.5298718697,14.7583131402,18.4939690084,10.405000944,20.1804742784,9.12451179818,14.3975755367,16.4259441445,5.85489585563,10.1171552862,11.1326990758,17.5928312849,14.3066880768,9.82974074212,10.6378570031,15.0247155769,17.1703280065,14.7015448657,10.0804077631,13.4581139509,19.1050521107,13.4218770911,11.6195870062,26.2701657213,9.43188732012,22.0001742238,18.5184604439,32.0208366828,19.1291111562,20.0588209696,14.3356631482,42.8483617959,13.1037249388,15.6315294208,35.5568277595,11.5440112585,4.8849390161,30.206336885
"ENSG00000110786",0.947618227312,0.370461743257,0.330314607514,0.279773897726,0.0537982388498,0.186222199964,0.776618182733,0.0978444434829,0.747270544363,0.16920587528,0.238283907508,1.34487393887,0.201062154059,1.4577189832,0.0823477544656,0.284287610515,2.55686315677,0.209139102736,0.856948167332,0.0508182830808,0.394578797721,0.0770604156823,0.31004465654,1.17979176709,0.0861859090797,0.261164679203,0.985421416346,0.788418890321,0.147867393358,0.404309907395,0.516633949521,1.00192032275,0.0469973457542,0.163234439829,0.320538103268,0.252012884354,0.535501440839,0.310239352702,0.134151776757,0.102478099001,0.335943024249,0.105050436164,0.0521547022553,0.125598353981,0.210259892066,0.341353368536,0.072681956021,0.723410920687,0.0902469982481,0.194580014196,0.105431265917,2.16754072985,0.251293744698,0.105807222101,0.0860998710826,1.14435661709,0.0202062099632
"ENSG00000111052",3.8861384485,1.49847549866,3.61904739625,4.23917403664,1.82394851347,1.79807481917,3.64552067768,1.76574135608,5.05659827146,2.59894039429,1.35395339246,4.19116616869,3.67667386263,3.85054485025,4.34678893464,1.73986527901,3.8431444167,3.45344123071,3.66017410709,3.47158135217,2.03088555485,3.9858713247,1.65370529316,2.88236237498,4.47864108466,4.60385728344,3.29226410779,6.56947284665,4.08207850868,3.23693932147,4.47122378339,4.98695974052,2.02138500529,4.84497677069,4.52517906408,6.27552900144,3.61194578104,5.79214530454,3.43108260845,4.42209175415,4.09254013677,2.72478047292,4.23794842712,2.79620271647,1.93908820371,3.42803282364,2.8685045986,3.20855816652,3.50185511341,5.01587364535,3.4055673166,4.66081218112,4.233533143,0.941551920348,6.6953784463,3.05455549185,2.5827253443
"ENSG00000111206",0.510589721651,0.978076295369,1.05147453062,0.455190818109,0.971330302203,0.727967200585,0.710245542482,0.599610820319,0.532788403084,0.528529505363,1.15223826904,0.514444416437,0.427709388559,0.640039504563,0.700696913878,0.76280070223,0.441379772096,0.690199469122,0.531207142303,0.430828761935,0.513325618319,0.37288829666,0.421596093998,2.58141761997,0.329938986927,0.742832302427,0.581573477198,0.275226876058,0.228135784705,1.11851219889,1.58049532852,0.481808766875,0.102538549096,0.473689061671,0.571232361333,0.347780772305,0.503324337617,0.34810894505,0.445791828756,0.337121454363,0.613467897636,0.972456326321,0.936336063024,0.428426009711,2.13276578592,0.713211360584,0.736898027284,0.639342774648,0.869465616439,0.401258011764,0.963306596635,0.48757186118,0.606231411799,0.62923008561,0.29586725066,0.328764719981,0.580421009573
"ENSG00000111344",0.0696522682401,0.154310688657,0.106616194218,0.0862741785304,1.30707680026,0.137217540291,0.177953576378,0.0859612437191,0.0444515091761,0.17236041454,0.30454617979,0.244363769969,0.0430567730961,0.0723862117149,0.235126535579,0.204695348897,0.0863973974132,0.0702532141955,0.02737715933,0.0644892541254,0.111030795425,0.0550074154641,0.189056959173,0.0763559532121,0.0810634823695,0.0277469883712,0.0511574856511,0.0600310082429,0.04222039587,0.0636922003181,0.0556656073079,0.0281849343483,0.137172967219,0.0578583680812,0.0861391551638,0.0562421985236,0.055600389481,0.0625286560346,0.0589295271485,0.156942393245,0.0526627297396,0.337442877905,0.0661851924873,0.09754448852,0.273760738504,0.161323381375,0.0919052126656,0.0574205934846,0.632651650256,0.0720754940529,0.120414641335,0.180997668045,0.121977712177,0.277941261114,0.0245839908239,0.132592881806,0.0323089446572
"ENSG00000111665",0.141413373134,0.233095495671,0.261847220046,0.119703437282,0.323393314718,0.303752495257,0.182286433529,0.0878255367458,0.177877593176,0.155642612028,0.267567840165,0.198145582179,0.13441563406,0.178727229303,0.173496458573,0.258413565652,0.220677873916,0.197386303865,0.0990636190314,0.252570173091,0.177943195057,0.22948494323,0.206954090129,0.416828452423,0.113386652281,0.295299520234,0.130667421779,0.0766661708844,0.11982237474,0.298253684897,0.402849429997,0.143980989583,0.101556463475,0.0766281926617,0.250576359248,0.143654892001,0.165684833009,0.147881371491,0.140484323309,0.208359335104,0.377915073563,0.312838870203,0.236672066523,0.13190293366,1.03455528941,0.326210402807,0.17921471892,0.21456512765,0.239060933165,0.11761726983,0.32221133437,0.114334158026,0.250468027149,0.339528319411,0.0732583791656,0.123641887772,0.255431800846
"ENSG00000112214",6.46195122919,3.60211298008,6.38771980284,3.72413652866,3.48805239732,2.42827164784,9.35219496601,3.41062004775,4.59956942258,8.70133743464,3.56420854304,4.51194660144,4.33553807247,10.2805033864,8.63987047149,2.37090540938,5.00554956223,4.84624769539,6.31058589611,10.7726746631,8.73106467832,7.96112146996,2.95632065831,4.68805777382,5.88696894716,8.20981076009,5.98047609055,11.0068282923,5.9169495289,4.98952316841,10.0516521286,11.9578920624,6.12416750339,9.92732464319,7.65417671932,10.3966667553,8.25465071781,2.96016808027,9.89708297675,8.41924891134,6.80092024174,1.31856133818,8.38523298689,2.65170774943,2.64182543242,8.66762444508,4.58480161595,7.45028539769,9.02196246128,18.5365032821,6.20467761786,8.7528787677,8.10377305642,5.16240870392,10.6961547223,7.99935946367,15.1809170275
"ENSG00000112742",0.135160058611,0.371482091878,0.344814113107,0.124269345457,0.481442382309,0.259613548494,0.192892748024,0.225885272996,0.140169325397,0.200383368368,0.333731035779,0.207927370528,0.0804570620122,0.220647527244,0.148285304531,0.519341747535,0.145300082551,0.273220411381,0.21582157871,0.325367229637,0.247139548343,0.318001484704,0.176638498362,0.29742656086,0.176498263481,0.182280867863,0.0998618762583,0.052582303755,0.0887559577734,0.301261742867,0.152126725645,0.0888757953823,0.0720914491403,0.155416356998,0.264078244579,0.146052123669,0.254638959674,0.167961459183,0.161046585899,0.195718337244,0.237231196677,0.512325918508,0.243486058101,0.0964981561855,0.636080484657,0.31793900192,0.165157970776,0.285009486515,0.339962687175,0.202023354664,0.352582770427,0.116603102168,0.218713090869,0.336601680433,0.0581406819457,0.146005364895,0.407520289937
"ENSG00000112782",30.4249624757,39.4213536702,45.603856279,68.0550118167,25.9969645935,26.4589619118,44.3575029913,38.2829215807,54.8547947318,39.5239220675,23.2523308252,59.6630052073,50.7478821788,88.7386471526,46.7323445574,24.6910441121,59.6592457126,68.2195456713,71.9940014682,42.4026221438,31.5011619881,53.5121852738,19.0475008944,39.8739609976,61.0832691969,62.8989947419,33.4424847896,69.9388391317,43.730372953,41.2362804711,37.7295571437,40.6555169089,21.5789511862,52.0057118712,61.233525269,47.3765745137,52.3235358243,99.7518723833,42.3692099854,49.4778809399,55.3785910055,39.7378363945,50.2342771423,40.6098887574,24.8014319071,37.8357644696,25.0631776134,51.3033388177,27.4251175561,45.2083462541,38.2542262495,54.2974132568,39.8502204097,39.9319878449,56.4587703075,56.491770054,23.1109991893
"ENSG00000112984",0.195457904365,1.16218593739,0.867639165492,0.221478715515,0.910185932755,0.667436100474,0.547749302138,0.428574787944,0.432430750207,0.571618362244,0.894316475319,0.417426109066,0.215248812805,0.431312456094,0.447938426309,0.94415377469,0.220627694511,0.350259664397,0.316265675751,0.478362647459,0.698903593875,0.454852121343,0.368564553183,0.819266718507,0.211231433973,0.371149268656,0.333259463346,0.291995192191,0.154022308228,1.03590544259,0.473832737699,0.342733928799,0.152300056196,0.304879588384,0.427716016851,0.189082483284,0.342884788396,0.287247047634,0.4586200128,0.265241932547,0.439123456123,1.07599395553,0.659955663926,0.432599064312,2.11419455715,0.964513151398,0.515530732074,0.515925370371,0.708807921944,0.416314281497,0.857640309626,0.390493713806,0.50605722238,0.543709577965,0.276524865456,0.284081342006,0.881179645193
"ENSG00000113303",1.82036528013,0.0244219967942,0.201185502538,0.211639970065,0.253497590618,0.109398117717,0.426308137377,0.15815423013,0.80147634324,0.128126938371,0.266248376448,0.185544351283,0.457699496407,0.532713818018,1.08628978745,0.398248979359,0.307316247165,0.38776229349,0.226662158008,0.221478844112,0.384523272805,0.533009800195,0.570519745795,0.545401137467,0.490041854239,2.34829041721,0.493015647813,0.748584938968,0.3970230719,0.0878872018724,0.52573215428,0.352617662586,0.420625312963,0.331176737857,0.598708105221,0.762883250598,0.589416150124,0.298257581615,0.0578242230715,1.07994867528,0.79357986633,0.119568826751,0.446488614406,0.71082394837,0.294546031265,1.75611333631,0.236362551843,0.712120392915,0.353115291389,1.318700819,0.137145472799,0.494136846575,0.79206520333,0.0370554472405,0.46738088467,0.681507202703,0.31702946103
"ENSG00000114200",4.1919188311,2.93061584308,5.49440087978,3.09379822128,0.785074706689,1.88571271528,7.73780308777,4.10778158994,7.6706473264,7.57744043854,2.00356628839,1.95348109873,3.2723240689,9.21290694814,2.8640426096,3.92412833438,4.39846851533,4.34454812101,8.41174990283,7.95605309161,5.13033520719,5.26580705241,0.717012582576,4.51012088038,1.64570442193,6.05551237526,4.93606068299,4.42174863057,2.63733634422,3.29477200011,13.3350773287,5.12334067546,2.37965955208,5.28071393945,3.18361783691,3.77154640017,4.94300838124,3.45022114194,8.3284611233,5.69519949482,4.25301705765,1.03051342043,5.29192919202,3.33334282261,0.847535657465,1.80550106456,3.24085587482,22.3628939633,2.48659974174,5.76852428129,6.25922271333,3.97540154557,7.49619554731,23.8348139117,1.95796889669,1.78468970001,14.1562897491
"ENSG00000114378",14.5321786969,15.5512678839,18.8666908078,26.0100477727,17.2190935629,15.0241048934,26.0603046395,11.8359959628,29.5506565043,19.3394727142,16.3900107092,22.8440203849,17.3943345014,26.1184890561,31.8084787737,11.063798482,20.4596126516,18.7633370123,21.0880720825,16.530177178,23.4255334629,25.0211380671,15.3057099708,13.9700705147,19.4509799728,22.5242047318,27.2231185795,19.2342742967,22.6217833681,19.7589062345,21.9416068599,23.7437968071,22.4727008786,29.1730089905,19.061505922,33.8951789471,15.3429609532,29.4672613639,22.0871085169,20.0462355484,26.8564524477,20.5462800818,24.1352989627,17.987801657,16.8351000477,23.0864794358,15.4945579542,20.1332544811,16.6586034656,22.0134886284,19.5749394593,22.3141927003,20.69616809,7.99452107604,35.3985998472,24.2762906618,21.5976320327
"ENSG00000114654",16.9084869989,2.7334060765,7.09702525266,6.36577576965,3.25899750171,4.97843873532,17.1907035242,4.56579716321,17.8929308983,7.36656369481,2.08618148593,5.90486113863,5.28538012693,11.3450135371,11.5023688301,4.61424372925,14.5152438918,12.4114480895,12.7851310831,4.93246224412,8.96611651732,6.09510927831,3.1142710365,4.47769367251,3.89874651335,8.20776643823,12.5708260881,9.89259716,5.934051551,5.80312180893,9.6978333942,11.4879897457,7.15917633877,6.05169060672,9.97169187133,13.7496071687,8.9115017751,7.07383937336,5.37400068946,14.7286256319,13.9181757479,2.37749736912,6.16547093112,4.55743671023,6.4991596801,8.62355413308,4.21045266727,12.1734203715,9.31126587717,9.43322801682,13.902026592,10.0382403053,7.24687215303,4.12764212823,7.98527882249,7.13032827603,8.29751373751
"ENSG00000114790",12.6470605557,11.0514852361,19.9448431209,25.7402888375,11.3238917609,13.3493330254,17.9370134382,14.0950599646,22.0649168966,12.6013112327,5.41465549067,19.9168185212,17.0187088082,23.8843099211,17.3732108569,5.54549882184,22.9695500603,26.8396216561,23.7714605108,11.8975001884,13.2233378333,12.6515041268,5.79681241656,14.040292221,23.3853452126,28.4476149927,17.4141922522,26.6698517558,18.6399355693,17.1872717946,9.14212930978,20.5124601722,8.05871814761,32.1645936263,26.1399001267,29.4820666819,18.275373242,34.6390578453,13.997954975,28.0942662906,26.0438449782,14.5509650429,22.8538398108,17.3326781058,10.7978417884,9.341959326,14.4068025094,13.6613449677,13.447701915,23.5626966777,16.4486233965,19.6694074633,17.6161996762,9.81732666872,25.0754119911,18.269955343,5.22080020611
