"","TCGA-44-6778","TCGA-49-6742","TCGA-44-2661","TCGA-55-6984","TCGA-91-6829","TCGA-55-6968","TCGA-44-2655","TCGA-55-6979","TCGA-44-5645","TCGA-44-3396","TCGA-44-2668","TCGA-55-6971","TCGA-50-5933","TCGA-50-5932","TCGA-49-6761","TCGA-38-4632","TCGA-55-6980","TCGA-55-6982","TCGA-44-6146","TCGA-49-4512","TCGA-44-6777","TCGA-49-6745","TCGA-38-4626","TCGA-44-6147","TCGA-91-6828","TCGA-91-6849","TCGA-44-2662","TCGA-91-6831","TCGA-91-6836","TCGA-55-6975","TCGA-49-4490","TCGA-50-5939","TCGA-38-4625","TCGA-44-6776","TCGA-55-6978","TCGA-50-6595","TCGA-44-6148","TCGA-91-6847","TCGA-49-6743","TCGA-55-6986","TCGA-55-6972","TCGA-55-6983","TCGA-50-5935","TCGA-44-6145","TCGA-44-2657","TCGA-73-4676","TCGA-44-2665","TCGA-44-3398","TCGA-55-6985","TCGA-49-6744","TCGA-55-6981","TCGA-50-5936","TCGA-55-6970","TCGA-91-6835","TCGA-50-5931","TCGA-50-5930","TCGA-38-4627"
"ENSG00000166317",0.186784303137,0.0247229506783,0.0334456919605,0.0189149591492,0.504281539774,0.117774446486,0.0409916816339,0.0392886038824,0.252782537341,0.0707939500567,0.097555423618,0.0830134709369,0.201807453411,0.0253691068291,0.0240200411932,0.0920854816395,0.0675404980382,0.00703911570171,0.0080214722392,0.0295459430717,0.0254988265243,0.0757286944129,0.0270502079583,0.200791654494,0.0638220907769,0.0161840527384,0.027964028233,0.309301623475,0.0042833640151,0.242613002806,0.0428817694193,0.0314405692678,0.17542949163,0.0299253084946,0.21465420086,0.108343411557,0.0344455089429,0.0418214630955,0.117506624163,0.042709632119,0.0166064678063,0.0736636268148,0.0923073533872,0.0348132202623,0.0348360380698,0.032209704546,0.0345897124447,0.0597140696499,0.0189074127421,0.086072273388,0.0309495892942,0.0347409547334,0.0294117089637,0.0305360424923,0.0692185753101,0.0434055050823,0.0463375452543
"ENSG00000166482",122.809542569,17.2513492883,98.3469725941,8.11294122839,99.6242394234,6.23931200502,45.4239332764,28.7697709079,37.2759299259,40.6816000087,7.97197505415,41.098958795,13.2618961206,32.9904183209,11.7196816972,7.86583865504,131.079552854,46.500077771,19.4921477217,50.6533011953,78.9365663954,26.9339791133,75.4148526958,38.392451857,29.9375244324,36.2692668771,2.67529467129,7.72979509792,3.27828618375,73.2946550454,51.8790534352,36.4406161786,26.4144516071,30.5474489834,26.2426484364,43.2471058272,302.326878318,5.24749635819,28.2683379664,38.0727082602,11.4785495129,45.6924884168,23.8022118988,59.2838080946,143.932448618,24.6297886172,103.808606896,93.2914291708,42.9151088574,99.0302259565,21.6887444593,21.7864433876,22.6158616313,85.585328919,17.1208409556,47.7026198307,82.7045244063
"ENSG00000166546",0.311004777333,0.98295088048,0.611739236857,2.58154031769,0.395296015147,0.665415248151,0.34010046928,1.63514033106,1.58080782426,1.53804784698,3.86732976438,0.657994947135,1.4042957859,0.412051405233,10.5469318603,4.70266076848,5.0775024484,1.69883367215,0.262971449778,2.90173113346,1.74005791414,0.845156449694,0.213838021967,1.20603943684,1.35220946603,0.248351406394,2.06432876756,0.180520544228,1.01881661929,1.77159954357,2.77174259755,0.521944127728,0.741146052207,0.0918434037696,0.878824149592,0.755716952543,0.13042919699,0.0964897060657,0.484949047007,0.67242141385,0.0579167162209,0.780608908078,2.55130413131,2.49304614738,0.425229575693,1.5630552167,12.6763341273,1.2473605187,2.11012773294,1.66840027757,6.70306070717,3.66880206987,1.13654512243,1.16234414439,0.104609569783,2.07392020926,1.15548876527
"ENSG00000166596",0.261961569247,0.351402446622,1.21797759722,1.13865841802,0.0963719329887,0.0492353050733,0.209245284898,0.0656980000593,3.30872353712,0.121862708147,0.33985662048,0.201911671055,0.0321390811197,0.0424219599901,0.0100415165709,0.406958763528,0.20078315986,0.941658960798,0.134134235267,0.573114503017,0.0213194379663,0.424592146125,0.226165400197,1.2870866824,0.0800419837302,0.74422718802,0.0701417413817,0.358881101596,0.0501381813191,0.0760678073492,0.346581197143,0.136693952585,0.0366689243591,0.260212126924,0.515004529624,0.419553293806,31.5891711481,0.134487348523,0.433922859976,0.122431900037,0.18049957235,2.3641000265,0.414830160799,0.349285857096,0.980583164526,0.0692495193393,0.225578191948,0.299559762659,8.82108203185,0.0530265370182,0.0517535854767,0.0348560807043,0.0836093282201,2.5312190994,0.241138731266,0.526221239856,0.876550956824
"ENSG00000166803",2.58296740816,10.9221513655,4.16454995868,4.11078864599,1.89996465799,7.55702069918,1.50180438096,7.46449979195,1.16546882155,5.48476178251,1.74813362338,3.38079706983,4.00041184913,2.68263309206,3.5510018892,16.6734208467,1.03443118313,3.66766582199,1.37105736055,2.58206380128,1.38248618945,7.28856651911,1.411911708,1.33774168562,2.66119231713,1.74005005803,3.12865227479,9.48402023911,7.56925024609,11.2449161337,2.23628504083,5.00122120955,14.4319330253,1.45198173844,5.88334433969,7.05838099787,0.651156910047,7.76021534891,8.86801313676,2.3380427145,3.05589472098,2.67906789409,1.12923548138,3.6950028498,2.76106388775,10.4653197009,3.08482894267,4.73503382744,2.60622531825,2.01069130244,2.28238301585,7.83438487963,5.89879234286,3.09070592638,11.1313874748,5.0557009584,1.77245764207
"ENSG00000166851",9.2124534756,10.7934442665,1.57920111514,5.98585075507,4.96465276805,19.8984071712,1.31340221542,6.03256703234,1.234717439,5.52058256444,5.74024686242,4.0066794202,9.06630987357,3.34274604744,6.81789441294,8.66989922425,1.14416346918,5.89884550429,2.41127140694,2.94561507162,2.21494628075,6.43524701472,1.69646856743,0.69959768265,4.01126365733,0.551245496324,8.70842137705,11.9650702041,17.9799189794,14.7811095928,2.74344978489,6.43898763404,26.1559885661,1.17137087692,9.13959929316,14.4466918679,0.649144844314,6.82499108636,11.6313032937,2.44105030946,1.55324724109,1.97906237833,2.04614956547,4.84975340846,4.43230280425,7.9309321363,3.65791005155,1.49867987142,5.97664773231,3.07621391451,4.87765039625,7.73848927871,4.24569449912,4.16035616579,9.9171241478,3.47315167327,2.27351004172
"ENSG00000166920",13.972053395,23.5025783226,28.0986343645,101.258745467,14.2686363404,15.5968615656,5.79327244337,29.4092304351,4.8856049359,501.149212065,155.936454296,17.9699590872,46.9449381722,39.4578835129,114.479806961,261.342819623,52.3714469895,30.0415179516,67.3807721648,17.772513529,18.2307142113,44.0771977801,8.40979862966,4.98552419031,5.75738285961,8.62637080369,275.397943532,15.0075106538,9.25795018191,71.7685956438,2.22545192314,13.6600702836,231.554342127,1.66632637359,150.318675706,79.4007526806,1.73054797303,2.7105757584,52.3914609352,6.01253911367,1.5208806014,10.8876231834,46.432729871,71.2058374511,9.82646531799,112.752905283,146.912277577,76.1721843748,31.3767639735,55.3124417468,8.58846146574,34.4132968407,5.38726213652,5.92879542172,99.0408155028,59.6285056919,53.0257886311
"ENSG00000166923",0.65820813929,0.200378448874,6.48486865163,0.822069904014,65.2425647876,4.87031484842,0.242524539781,4.60342548889,0.390099742669,19.6619359165,17.5497137626,3.12210033975,11.4918151834,0.047253255369,5.0109298916,3.03175249892,4.29203387605,6.14422317786,0.0593603224647,3.06728034127,22.367946784,4.21324711015,2.55399608578,12.3510023914,0.82089339962,4.47977649074,5.20138998185,17.0454243287,3.09127618455,34.2057180976,2.24903274009,9.48611742436,2.36740579045,0.0421814494925,25.5417385334,14.6667922815,0.0416167996391,0.350297647967,17.7330154816,0.344009665721,0.00292597185399,3.25676617012,1.39870982877,11.617616837,3.83620361378,1.76254866579,19.6487470165,12.8647853598,4.48848766005,11.5896191745,2.18126161984,12.0391222711,1.13386266085,7.28798614821,3.63032692454,19.5898924048,16.8809807299
"ENSG00000167588",2.73522959322,1.96086574021,2.38670893698,1.51240999096,0.0991005795504,0.28099283155,1.64159713788,0.295566923344,0.359725719336,0.260472214773,0.188718779264,1.10951500376,0.687833511475,1.86488679339,0.131654321245,0.449584612197,1.36462493443,1.12567294815,1.73794411409,2.8882813955,2.49923000981,2.36690705763,0.453509512578,0.158248017797,0.823082689122,0.605281950361,0.264468284718,0.0895470421525,0.0552404775388,0.0586661766527,0.322598193938,2.50582833859,0.632451868924,0.733271283792,0.140420587677,0.0441237684222,0.634610138988,0.157656509473,0.15785689535,0.708178504724,0.160624197818,0.416540315157,0.453856533778,0.800661905198,0.763748056895,1.77432156066,0.834182353825,5.04215149496,0.463295568601,1.98637403874,1.10761879897,0.28674388416,0.549997483719,0.545706197468,0.290120526972,0.0699724801612,0.597592947691
"ENSG00000167874",5.70624841024,3.27211784078,1.18042269614,1.26098286521,1.27128347031,0.48494806085,2.75389884061,1.69478315124,1.02547524705,2.46183760166,0.908594051607,2.21958615539,0.480488445334,1.0445983428,2.54326941301,0.6577459231,2.07474975745,0.621091346,0.707768873403,1.56417910961,1.97488654277,1.23155984785,6.39650548404,0.918644129494,2.44022852341,1.42798833334,0.38381560884,0.928265572027,0.730683157698,1.5609114068,3.23711618562,2.03436652598,1.24300224549,1.54905708895,1.62864497379,1.87837823758,3.84974817835,1.09756431578,1.12321224706,2.08162214497,2.24673173185,2.06655776768,1.93435993067,0.921515886979,1.98085011444,1.32626679439,0.610399714123,2.51424788225,3.52192878912,2.55815597884,2.23016550536,0.653939909533,1.08995087546,1.38565331889,1.86616575159,2.74472851152,2.77681380743
